user_id,age,occupation,gender
14805,27,college/grad student,M
148050,33,technician/engineer,M
148057,30,sales/marketing,M
148068,34,self-employed,M
148091,25,college/grad student,M
148092,32,executive/managerial,M
148093,29,writer,M
148097,27,college/grad student,M
148099,26,college/grad student,M
148119,31,college/grad student,M
148128,25,scientist,M
148130,33,K-12 student,M
148132,25,lawyer,M
14814,29,executive/managerial,M
148142,31,scientist,M
148144,32,executive/managerial,M
148146,25,executive/managerial,M
148164,31,tradesman/craftsman,M
148167,33,college/grad student,F
148186,33,sales/marketing,M
148200,25,scientist,M
148210,30,college/grad student,F
148216,20,sales/marketing,F
148219,26,sales/marketing,M
148232,30,college/grad student,M
148244,24,scientist,M
148248,51,self-employed,F
1483,30,college/grad student,F
14830,18,sales/marketing,M
14831,26,self-employed,M
148314,25,college/grad student,F
148317,30,college/grad student,F
14832,31,scientist,M
148331,32,sales/marketing,M
148335,21,scientist,M
148336,86,retired,F
148350,35,academic/educator,M
148362,63,academic/educator,F
148364,33,college/grad student,M
148381,33,technician/engineer,M
148389,29,executive/managerial,M
148398,31,technician/engineer,M
14840,33,college/grad student,M
148401,25,sales/marketing,M
148419,20,homemaker,M
148432,45,programmer,M
148447,36,other or not specified,M
148455,31,scientist,M
148462,34,executive/managerial,M
148477,34,college/grad student,M
14848,23,sales/marketing,M
148484,33,sales/marketing,M
148495,25,sales/marketing,M
148508,28,sales/marketing,M
14851,26,executive/managerial,M
148511,29,other or not specified,F
148515,28,sales/marketing,M
148517,26,scientist,M
148519,25,college/grad student,M
148521,29,college/grad student,F
148528,26,artist,M
148540,18,K-12 student,F
148563,32,scientist,M
148567,29,college/grad student,M
148568,86,retired,F
14857,29,college/grad student,F
148570,27,artist,M
148587,25,self-employed,M
148599,30,sales/marketing,M
1486,33,scientist,M
148601,31,college/grad student,M
148605,27,scientist,M
148609,28,artist,F
148610,29,college/grad student,M
148616,29,sales/marketing,M
148632,32,homemaker,M
148640,28,sales/marketing,M
148643,53,writer,M
148647,32,college/grad student,M
14865,30,scientist,M
148653,34,K-12 student,M
148674,26,scientist,M
14868,34,self-employed,M
14869,26,college/grad student,M
148690,30,self-employed,M
148707,29,college/grad student,M
148709,33,artist,M
14871,33,executive/managerial,F
148718,35,clerical/admin,M
14872,59,retired,M
148720,31,farmer,M
148730,31,other or not specified,M
148733,33,scientist,M
148735,32,scientist,M
14874,27,scientist,M
148755,29,college/grad student,M
148772,28,college/grad student,M
148783,25,other or not specified,M
148789,26,college/grad student,M
14881,49,retired,M
148816,31,college/grad student,M
148821,49,writer,F
148835,26,sales/marketing,M
148840,26,college/grad student,M
148841,34,other or not specified,M
148843,27,scientist,M
148846,28,sales/marketing,M
148849,27,executive/managerial,F
148857,28,other or not specified,F
148863,26,scientist,M
148866,27,K-12 student,M
14887,34,executive/managerial,M
148873,32,self-employed,F
148892,25,retired,M
148900,31,academic/educator,F
148905,26,college/grad student,M
148907,34,self-employed,F
148909,29,other or not specified,M
148914,33,sales/marketing,M
148918,20,scientist,M
148923,37,clerical/admin,M
148929,29,programmer,M
14893,42,executive/managerial,M
148931,31,executive/managerial,M
148944,30,executive/managerial,M
148947,31,college/grad student,M
148953,26,scientist,M
148956,30,sales/marketing,M
148967,27,executive/managerial,M
148993,33,technician/engineer,M
149008,34,scientist,M
149025,28,college/grad student,M
149043,28,executive/managerial,M
149046,29,executive/managerial,F
149075,33,K-12 student,M
149091,29,college/grad student,M
149094,53,academic/educator,M
149095,27,college/grad student,M
149099,29,executive/managerial,M
149100,31,tradesman/craftsman,M
149110,30,technician/engineer,M
149114,29,technician/engineer,M
149116,31,sales/marketing,F
149120,25,academic/educator,F
149139,29,college/grad student,M
149140,28,homemaker,F
149149,34,sales/marketing,M
149153,18,K-12 student,M
149155,29,college/grad student,M
149156,32,homemaker,M
149169,23,sales/marketing,M
149171,29,scientist,M
149173,28,scientist,M
149195,31,college/grad student,F
1492,30,K-12 student,F
149200,34,academic/educator,F
149206,29,self-employed,M
149209,21,sales/marketing,M
14923,37,executive/managerial,M
149239,27,college/grad student,M
149245,34,college/grad student,M
149246,31,self-employed,F
149250,64,academic/educator,F
149259,27,college/grad student,M
149279,42,executive/managerial,M
149285,27,other or not specified,F
149291,33,executive/managerial,M
149292,22,scientist,M
149305,26,college/grad student,F
14931,15,scientist,M
149312,26,sales/marketing,M
14932,27,sales/marketing,M
149330,34,scientist,F
149337,31,doctor/health care,F
149338,28,scientist,M
149348,27,other or not specified,M
149360,27,self-employed,M
149365,25,sales/marketing,M
149371,28,executive/managerial,F
149376,28,academic/educator,F
149397,25,sales/marketing,F
149399,43,sales/marketing,M
149407,34,clerical/admin,M
14941,26,sales/marketing,M
149415,26,executive/managerial,M
149422,33,homemaker,M
149432,27,college/grad student,M
149436,25,homemaker,M
149445,42,sales/marketing,M
149451,18,sales/marketing,M
149472,29,scientist,F
149485,28,sales/marketing,M
149497,31,other or not specified,M
149499,31,technician/engineer,M
149501,26,lawyer,M
149510,25,college/grad student,M
149519,27,scientist,M
149526,23,programmer,M
149528,33,other or not specified,F
149539,28,academic/educator,F
149540,16,homemaker,F
149556,28,scientist,M
149559,51,executive/managerial,M
149567,18,K-12 student,M
149568,29,technician/engineer,M
149582,32,lawyer,M
149593,28,other or not specified,F
149607,26,self-employed,M
149625,35,retired,F
14965,36,executive/managerial,M
149651,27,executive/managerial,F
149662,27,executive/managerial,M
149665,24,sales/marketing,M
149668,31,college/grad student,M
149671,28,other or not specified,M
149680,25,executive/managerial,M
149685,18,other or not specified,M
149693,27,writer,M
149700,30,college/grad student,M
149707,34,executive/managerial,M
149721,31,college/grad student,M
149730,28,executive/managerial,M
149758,33,scientist,M
14976,34,self-employed,M
149760,30,scientist,M
149763,27,executive/managerial,M
149771,29,college/grad student,F
149772,26,self-employed,M
149776,33,executive/managerial,M
149781,29,executive/managerial,M
149783,29,college/grad student,M
149788,28,executive/managerial,M
14979,29,college/grad student,M
1498,29,executive/managerial,M
149808,28,sales/marketing,M
149821,29,college/grad student,M
149827,28,college/grad student,M
149829,21,doctor/health care,M
14984,32,college/grad student,M
149840,26,sales/marketing,M
149850,28,homemaker,M
149852,34,executive/managerial,M
14987,30,college/grad student,M
149875,33,executive/managerial,M
149877,18,sales/marketing,M
149878,29,college/grad student,M
149884,22,sales/marketing,F
149893,24,retired,M
149898,27,homemaker,M
1499,25,college/grad student,M
149909,32,college/grad student,M
149924,27,college/grad student,M
149932,26,college/grad student,M
149934,34,executive/managerial,M
149942,28,college/grad student,M
149948,53,other or not specified,F
149970,25,college/grad student,F
149976,26,other or not specified,M
149985,23,sales/marketing,M
149986,29,college/grad student,M
149993,27,executive/managerial,M
150004,35,executive/managerial,M
15001,30,executive/managerial,M
150012,30,college/grad student,M
150014,37,executive/managerial,M
150034,33,college/grad student,M
150037,24,scientist,M
150039,33,college/grad student,M
15004,81,retired,F
150042,33,executive/managerial,M
150043,33,artist,M
150061,32,sales/marketing,M
150062,32,college/grad student,F
150069,28,sales/marketing,M
150073,85,retired,F
150085,31,college/grad student,M
150089,30,sales/marketing,M
150095,32,self-employed,M
150097,27,executive/managerial,M
1501,25,executive/managerial,F
15012,29,executive/managerial,M
150125,32,artist,F
150142,33,college/grad student,M
150147,27,technician/engineer,M
150148,30,sales/marketing,M
15015,28,college/grad student,M
150154,28,executive/managerial,M
15016,26,self-employed,M
150166,29,sales/marketing,M
150168,26,sales/marketing,F
150172,33,writer,M
150186,25,executive/managerial,M
150188,28,executive/managerial,F
15019,32,executive/managerial,M
150190,25,scientist,M
150196,34,other or not specified,M
150203,28,sales/marketing,M
15021,36,homemaker,M
150213,34,college/grad student,M
150215,29,college/grad student,M
150219,31,self-employed,M
15022,28,executive/managerial,M
150222,33,college/grad student,M
15023,39,scientist,M
15024,27,sales/marketing,M
150245,26,sales/marketing,M
150248,34,academic/educator,F
150262,25,scientist,M
150263,33,scientist,M
150282,30,executive/managerial,M
150293,31,self-employed,F
15030,35,clerical/admin,F
150322,27,sales/marketing,M
15033,18,homemaker,F
150332,25,college/grad student,F
150339,31,homemaker,F
150361,31,technician/engineer,M
150367,29,executive/managerial,M
150384,32,scientist,M
150387,33,academic/educator,F
150391,31,technician/engineer,M
150392,25,programmer,M
150397,31,college/grad student,M
1504,28,college/grad student,M
150418,32,college/grad student,M
150433,27,sales/marketing,M
150439,33,executive/managerial,M
15044,26,other or not specified,F
150440,23,college/grad student,M
150447,28,programmer,M
150448,33,college/grad student,F
150458,33,college/grad student,M
150461,32,self-employed,M
150466,33,scientist,M
150479,25,college/grad student,F
150480,29,academic/educator,F
150482,26,executive/managerial,M
150514,25,technician/engineer,M
150523,33,sales/marketing,F
15053,27,college/grad student,M
150532,33,college/grad student,M
15054,28,self-employed,F
150555,27,scientist,M
150565,26,executive/managerial,M
150571,28,sales/marketing,M
150573,27,scientist,M
150579,31,college/grad student,M
150581,32,self-employed,M
150584,18,sales/marketing,M
150587,27,executive/managerial,M
150588,28,scientist,M
150591,31,K-12 student,M
150593,24,K-12 student,M
150596,34,executive/managerial,F
150598,27,self-employed,M
150607,28,self-employed,M
150611,28,scientist,M
150616,29,executive/managerial,M
150622,26,college/grad student,M
150631,32,executive/managerial,M
150633,40,technician/engineer,M
150647,29,self-employed,M
15065,28,executive/managerial,M
150654,28,sales/marketing,M
15066,29,sales/marketing,M
15067,33,homemaker,F
150677,29,college/grad student,M
150684,31,college/grad student,M
150688,34,executive/managerial,M
150703,34,executive/managerial,M
150705,31,executive/managerial,M
150706,28,college/grad student,M
150710,32,college/grad student,M
150713,30,unemployed,M
150716,28,sales/marketing,M
150732,34,executive/managerial,M
150734,28,college/grad student,F
150735,26,college/grad student,M
150757,21,K-12 student,M
150759,33,sales/marketing,M
150767,85,executive/managerial,F
150768,18,K-12 student,M
150780,39,executive/managerial,M
150788,34,executive/managerial,M
15080,25,college/grad student,M
150803,33,college/grad student,M
150808,32,executive/managerial,M
150809,28,college/grad student,M
150814,27,college/grad student,M
150817,33,scientist,M
150818,27,scientist,M
150822,25,executive/managerial,M
150828,31,retired,F
15083,29,executive/managerial,M
150840,27,clerical/admin,M
150843,43,technician/engineer,M
150848,31,other or not specified,M
15088,25,college/grad student,M
150886,18,scientist,M
150887,30,college/grad student,F
150892,50,clerical/admin,M
150904,32,sales/marketing,M
150911,29,artist,M
150912,27,college/grad student,M
150916,34,sales/marketing,M
150932,29,college/grad student,M
15094,32,sales/marketing,M
150942,21,scientist,M
150943,25,executive/managerial,M
150947,23,scientist,M
150950,28,sales/marketing,F
